    1           2           3           4           5           6           7           8           9           10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85            
 26 0.149023592 0.159976989 0.171725661 0.183299363 0.195042968 0.205913067 0.215651095 0.222622603 0.227410138 0.232216030 0.236820057 0.241341770 0.245829970 0.249757811 0.254218787 0.258298099 0.262479633 0.266678244 0.271032214 0.275054216 0.278909415 0.282918990 0.286867976 0.290907562 0.295373440 0.299458742 0.303679168 0.307466686 0.311555535 0.315836340 0.319936931 0.324147761 0.328024447 0.332036912 0.336087942 0.340204448 0.344269454 0.347946346 0.351535857 0.355253547 0.358607382 0.362456590 0.365856677 0.369068742 0.372131586 0.375452638 0.378193021 0.381253123 0.384107977 0.388363272 0.394285172 0.399391741 0.404823482 0.409924656 0.415511042 0.421074510 0.426834524 0.432664126 0.438594580 0.444590688 0.450415373 0.456530601 0.462974370 0.469332755 0.475892991 0.482453227 0.489015162 0.495575398 0.502137244 0.508697569 0.515274227 0.521819651 0.528379917 0.534940183 0.541502178 0.548062265 0.554624200 0.561184466 0.567744672 0.574306607 0.580866814 0.587428689 0.593989015 0.600549221 0.607111096   
 27 0.146237507 0.157031685 0.168612048 0.180026114 0.191612393 0.202345476 0.211970195 0.218865037 0.223600119 0.228354096 0.232910424 0.237386495 0.241830394 0.245723680 0.250142127 0.254185647 0.258330345 0.262492388 0.266807914 0.270797163 0.274622709 0.278600603 0.282519281 0.286527574 0.290956229 0.295010388 0.299198061 0.302959502 0.307018161 0.311266333 0.315337181 0.319516957 0.323367625 0.327352315 0.331375241 0.335462898 0.339499950 0.343154401 0.346722662 0.350417376 0.353753269 0.357577741 0.360959083 0.364154935 0.367203325 0.370506436 0.373236299 0.376281470 0.379123896 0.383360356 0.389253020 0.394339561 0.399745643 0.404823810 0.410379499 0.415910751 0.421634346 0.427424729 0.433312774 0.439263433 0.445042461 0.451106071 0.457491815 0.463790447 0.470285803 0.476781160 0.483278185 0.489773542 0.496270537 0.502765894 0.509277582 0.515758276 0.522253633 0.528748989 0.535246134 0.541741371 0.548238397 0.554733753 0.561229110 0.567726135 0.574221492 0.580718458 0.587213874 0.593709230 0.600206196   
 28 0.143621966 0.154267743 0.165691301 0.176956952 0.188397124 0.199003294 0.208523497 0.215347797 0.220034599 0.224740878 0.229253441 0.233687803 0.238091201 0.241953120 0.246332750 0.250343770 0.254455030 0.258583963 0.262864560 0.266824275 0.270623088 0.274572492 0.278463960 0.282444119 0.286839038 0.290865183 0.295023382 0.298761576 0.302793205 0.307011992 0.311056167 0.315208077 0.319035530 0.322995365 0.326993078 0.331054956 0.335066944 0.338701367 0.342250824 0.345925093 0.349245101 0.353047460 0.356412262 0.359593719 0.362629473 0.365916550 0.368637294 0.371669233 0.374500692 0.378720433 0.384586781 0.389655292 0.395037979 0.400094867 0.405621886 0.411122888 0.416811943 0.422564864 0.428412020 0.434318691 0.440053046 0.446066141 0.452394873 0.458634526 0.465065569 0.471496612 0.477929294 0.484360337 0.490792990 0.497224092 0.503671229 0.510087788 0.516518891 0.522949934 0.529382706 0.535813630 0.542246282 0.548677325 0.555108368 0.561541080 0.567972124 0.574404776 0.580835879 0.587266922 0.593699574   
 29 0.141167596 0.151675150 0.162952796 0.174080491 0.185385078 0.195873797 0.205297604 0.212057099 0.216699585 0.221362084 0.225834593 0.230230808 0.234597221 0.238430753 0.242775053 0.246756673 0.250837654 0.254936576 0.259185612 0.263118714 0.266893595 0.270817429 0.274684459 0.278639406 0.283003956 0.287005037 0.291136771 0.294854343 0.298861742 0.303054184 0.307074547 0.311201513 0.315008342 0.318946064 0.322921336 0.326960057 0.330949694 0.334566504 0.338099331 0.341755480 0.345061541 0.348844171 0.352194339 0.355363220 0.358387917 0.361660779 0.364373714 0.367393970 0.370215714 0.374420673 0.380263448 0.385315746 0.390677035 0.395714313 0.401214540 0.406686932 0.412343144 0.418060184 0.423867941 0.429731935 0.435422629 0.441386133 0.447658867 0.453840166 0.460207343 0.466574520 0.472943336 0.479310513 0.485679269 0.492046505 0.498429656 0.504782438 0.511149645 0.517516851 0.523885727 0.530252814 0.536621571 0.542988777 0.549355984 0.555724740 0.562091947 0.568460703 0.574827909 0.581195116 0.587563872   
 30 0.138865292 0.149244145 0.160386026 0.171385586 0.182564408 0.192944512 0.202279553 0.208979547 0.213581353 0.218203723 0.222639605 0.227001011 0.231333733 0.235141590 0.239453793 0.243408859 0.247462496 0.251534343 0.255754828 0.259664059 0.263417572 0.267318517 0.271163762 0.275096178 0.279433370 0.283412099 0.287520170 0.291219503 0.295205325 0.299374253 0.303373396 0.307478130 0.311266720 0.315184802 0.319140136 0.323158294 0.327128083 0.330729336 0.334247589 0.337887704 0.341181636 0.344946742 0.348284096 0.351441979 0.354457080 0.357717425 0.360423654 0.363433659 0.366246909 0.370438814 0.376260430 0.381298214 0.386639953 0.391659021 0.397134185 0.402579516 0.408204436 0.413887024 0.419656724 0.425479233 0.431127101 0.437041879 0.443259507 0.449382991 0.455686808 0.461990625 0.468296051 0.474599868 0.480905265 0.487209141 0.493528754 0.499818355 0.506122231 0.512426019 0.518731534 0.525035262 0.531340659 0.537644506 0.543948293 0.550253749 0.556557536 0.562862933 0.569166780 0.575470626 0.581776023   
 31 0.136706159 0.146965191 0.157980770 0.168861359 0.179923564 0.190203235 0.199456573 0.206101999 0.210666493 0.215252101 0.219654545 0.223984212 0.228286266 0.232070997 0.236354053 0.240285158 0.244314149 0.248361617 0.252556384 0.256444246 0.260178745 0.264059275 0.267885149 0.271797478 0.276110142 0.280068934 0.284155935 0.287839204 0.291805953 0.295953870 0.299934238 0.304019213 0.307791770 0.311692476 0.315630168 0.319630086 0.323582262 0.327169925 0.330675453 0.334301502 0.337584943 0.341334492 0.344660640 0.347809047 0.350815862 0.354065180 0.356765807 0.359766752 0.362572610 0.366753072 0.372555733 0.377580523 0.382904321 0.387906492 0.393358082 0.398777753 0.404372782 0.410022199 0.415755033 0.421537131 0.427142978 0.433009833 0.439173073 0.445239276 0.451480091 0.457720906 0.463963330 0.470204145 0.476446509 0.482687354 0.488943845 0.495170563 0.501411438 0.507652223 0.513894737 0.520135403 0.526377857 0.532618642 0.538859487 0.545101881 0.551342726 0.557585120 0.563825965 0.570066750 0.576309144   
 32 0.134681448 0.144828945 0.155727044 0.166497141 0.177451223 0.187638059 0.196816221 0.203411594 0.207941905 0.212493852 0.216865763 0.221166521 0.225440711 0.229204595 0.233461231 0.237370819 0.241377607 0.245403156 0.249574766 0.253443569 0.257161200 0.261023551 0.264832228 0.268726736 0.273017436 0.276958585 0.281026840 0.284696072 0.288645864 0.292775184 0.296738982 0.300806403 0.304564923 0.308450371 0.312372476 0.316356301 0.320292950 0.323868781 0.327363253 0.330976993 0.334251434 0.337987244 0.341303647 0.344443858 0.347443640 0.350683302 0.353379220 0.356372267 0.359171748 0.363342136 0.369127810 0.374140918 0.379448295 0.384434670 0.389864057 0.395259321 0.400825679 0.406443059 0.412140101 0.417882770 0.423447251 0.429266840 0.435376406 0.441385746 0.447563946 0.453742146 0.459921926 0.466100127 0.472279876 0.478458107 0.484651804 0.490816057 0.496994317 0.503172517 0.509352386 0.515530467 0.521710277 0.527888417 0.534066677 0.540246427 0.546424627 0.552604377 0.558782637 0.564960837 0.571140587   
 33 0.132782653 0.142826289 0.153615087 0.164282560 0.175136358 0.185237363 0.194346309 0.200895801 0.205394790 0.209915921 0.214259967 0.218534425 0.222783253 0.226528406 0.230761126 0.234651357 0.238638178 0.242644072 0.246794850 0.250646681 0.254349381 0.258195609 0.261989087 0.265867800 0.270138860 0.274064422 0.278116047 0.281773031 0.285707921 0.289820731 0.293769896 0.297821909 0.301568151 0.305440187 0.309348643 0.313318312 0.317241251 0.320806861 0.324291795 0.327894777 0.331161529 0.334885269 0.338193268 0.341326475 0.344320267 0.347551495 0.350243509 0.353229672 0.356023610 0.360185206 0.365955681 0.370958269 0.376250416 0.381222010 0.386630446 0.392002344 0.397541106 0.403127491 0.408789724 0.414493710 0.420017421 0.425790370 0.431846887 0.437799782 0.443915606 0.450031430 0.456148833 0.462264657 0.468382001 0.474497855 0.480629027 0.486731052 0.492846906 0.498962730 0.505080223 0.511195898 0.517313302 0.523429155 0.529544950 0.535662353 0.541778207 0.547895551 0.554011405 0.560127199 0.566244602   
 34 0.131001458 0.140948296 0.151635319 0.162207395 0.172968134 0.182989731 0.192034960 0.198542356 0.203012615 0.207505554 0.211824179 0.216074631 0.220300436 0.224028766 0.228239790 0.232112631 0.236081541 0.240069792 0.244201854 0.248038590 0.251728117 0.255560040 0.259340107 0.263204902 0.267458409 0.271370202 0.275407106 0.279053479 0.282975286 0.287073493 0.291009843 0.295048237 0.298783839 0.302644163 0.306540638 0.310497820 0.314408779 0.317965537 0.321442306 0.325035989 0.328296185 0.332009286 0.335310102 0.338437319 0.341426015 0.344649911 0.347338736 0.350318938 0.353108108 0.357261926 0.363018751 0.368011802 0.373289913 0.378247559 0.383635998 0.388985515 0.394497633 0.400053889 0.405682087 0.411348194 0.416831613 0.422558397 0.428562433 0.434459120 0.440512866 0.446566612 0.452621907 0.458675653 0.464730918 0.470784694 0.476853639 0.482893705 0.488947511 0.495001256 0.501056612 0.507110238 0.513165534 0.519219279 0.525273025 0.531328321 0.537382066 0.543437362 0.549491167 0.555544853 0.561600149   
 35 0.129329726 0.139186278 0.149778441 0.160261765 0.170936063 0.180884108 0.189870581 0.196339309 0.200783208 0.205250278 0.209545657 0.213774279 0.217979133 0.221692294 0.225883693 0.229740903 0.233693704 0.237666115 0.241781399 0.245604664 0.249282569 0.253101856 0.256870091 0.260722548 0.264960468 0.268860102 0.272884041 0.276521206 0.280431479 0.284516841 0.288441926 0.292468369 0.296194732 0.300044835 0.303930819 0.307877064 0.311777532 0.315326720 0.318796456 0.322382063 0.325636774 0.329340577 0.332635164 0.335757315 0.338741779 0.341959268 0.344645500 0.347620517 0.350405514 0.354552567 0.360296994 0.365281343 0.370546341 0.375490725 0.380860150 0.386188000 0.391674310 0.397201210 0.402796000 0.408424854 0.413868397 0.419549435 0.425501436 0.431342185 0.437334001 0.443325818 0.449319184 0.455311000 0.461304307 0.467296153 0.473302990 0.479281306 0.485273153 0.491264969 0.497258395 0.503250122 0.509243488 0.515235305 0.521227121 0.527220428 0.533212245 0.539205551 0.545197427 0.551189244 0.557182550   
 36 0.127759546 0.137531742 0.148035377 0.158436000 0.169029832 0.178909659 0.187841848 0.194275022 0.198694661 0.203137979 0.207412079 0.211620733 0.215806499 0.219506025 0.223679572 0.227522731 0.231461048 0.235419214 0.239519387 0.243330687 0.246998325 0.250806421 0.254564226 0.258405834 0.262629747 0.266518742 0.270531148 0.274160385 0.278060555 0.282134533 0.286049783 0.290065676 0.293784052 0.297625244 0.301502109 0.305438757 0.309330016 0.312872678 0.316336423 0.319915056 0.323165119 0.326860756 0.330150008 0.333267897 0.336248785 0.339460671 0.342144847 0.345115304 0.347896725 0.352037728 0.357770950 0.362747252 0.367999882 0.372931600 0.378282666 0.383589566 0.389050692 0.394548804 0.400110871 0.405702949 0.411106944 0.416742593 0.422642887 0.428427935 0.434358001 0.440288067 0.446219653 0.452149719 0.458081275 0.464011371 0.469956309 0.475872993 0.481803089 0.487733155 0.493664831 0.499594778 0.505526364 0.511456430 0.517386496 0.523318112 0.529248178 0.535179734 0.541109800 0.547039866 0.552971423   
 37 0.126283184 0.135976434 0.146397263 0.156720668 0.167239472 0.177055836 0.185937777 0.192338109 0.196735367 0.201156810 0.205411389 0.209601760 0.213770077 0.217457265 0.221614569 0.225445032 0.229370266 0.233315617 0.237402126 0.241202757 0.244861335 0.248659477 0.252408087 0.256240070 0.260451466 0.264331013 0.268333256 0.271955609 0.275846928 0.279910833 0.283817410 0.287824005 0.291535467 0.295368880 0.299237758 0.303165942 0.307049096 0.310586214 0.314044863 0.317617387 0.320863605 0.324551970 0.327836692 0.330950916 0.333928823 0.337135792 0.339818299 0.342784733 0.345562965 0.349698603 0.355421513 0.360390306 0.365631193 0.370550632 0.375883937 0.381170392 0.386606932 0.392076761 0.397606492 0.403162181 0.408526868 0.414117426 0.419966310 0.425695777 0.431564182 0.437432587 0.443302512 0.449170917 0.455040783 0.460909218 0.466792345 0.472647488 0.478515953 0.484384358 0.490254343 0.496122628 0.501992524 0.507860959 0.513729334 0.519599259 0.525467694 0.531337559 0.537205994 0.543074369 0.548944294   
 38 0.124893099 0.134512290 0.144855484 0.155106559 0.165555209 0.175312355 0.184147567 0.190517485 0.194894060 0.199295267 0.203531832 0.207705393 0.211857677 0.215533659 0.219676092 0.223495051 0.227408409 0.231342152 0.235416308 0.239207372 0.242857873 0.246647149 0.250387579 0.254210979 0.258411139 0.262282312 0.266275495 0.269891858 0.273775339 0.277830303 0.281729251 0.285727620 0.289433092 0.293259680 0.297121465 0.301042199 0.304918200 0.308450520 0.311904758 0.315472007 0.318714947 0.322396904 0.325677633 0.328788757 0.331764132 0.334966719 0.337647885 0.340610743 0.343386173 0.347516865 0.353230208 0.358191818 0.363421440 0.368328899 0.373644888 0.378911257 0.384323567 0.389765501 0.395263284 0.400782883 0.406108439 0.411654055 0.417451739 0.423125714 0.428932518 0.434739321 0.440547615 0.446354419 0.452162683 0.457969517 0.463790894 0.469584584 0.475391418 0.481198221 0.487006605 0.492813289 0.498621583 0.504428387 0.510235190 0.516043484 0.521850288 0.527658582 0.533465385 0.539272189 0.545080423   
 39 0.123581983 0.133131444 0.143401623 0.153584749 0.163967535 0.173669249 0.182460830 0.188802421 0.193159729 0.197542131 0.201761991 0.205919981 0.210057467 0.213723212 0.217851952 0.221660405 0.225562930 0.229486078 0.233548939 0.237331331 0.240974620 0.244755894 0.248489022 0.252304763 0.256494731 0.260358393 0.264343441 0.267954588 0.271831095 0.275878012 0.279770166 0.283761203 0.287461400 0.291281909 0.295137435 0.299051523 0.302921176 0.306449264 0.309899718 0.313462257 0.316702425 0.320378602 0.323655874 0.326764256 0.329737425 0.332936108 0.335616112 0.338575691 0.341348559 0.345474690 0.351178974 0.356133640 0.361352265 0.366247892 0.371546894 0.376793414 0.382181764 0.387596071 0.393062115 0.398545831 0.403832316 0.409333110 0.415079743 0.420698285 0.426443487 0.432188690 0.437935382 0.443680584 0.449427217 0.455172449 0.460932046 0.466664284 0.472409546 0.478154749 0.483901501 0.489646584 0.495393276 0.501138449 0.506883681 0.512630343 0.518375516 0.524122179 0.529867411 0.535612643 0.541359305   
 40 0.122342698 0.131826296 0.142027512 0.152146533 0.162467256 0.172116756 0.180867374 0.187182412 0.191521689 0.195886493 0.200090766 0.204234257 0.208357960 0.212014228 0.216130286 0.219929025 0.223821551 0.227734938 0.231787384 0.235561877 0.239198610 0.242972627 0.246699110 0.250507891 0.254688501 0.258545399 0.262523055 0.266129583 0.269999772 0.274039418 0.277925432 0.281909823 0.285605311 0.289420396 0.293270260 0.297178358 0.301042229 0.304566592 0.308013678 0.311572015 0.314809710 0.318480641 0.321754754 0.324860722 0.327831924 0.331026971 0.333705962 0.336662531 0.339432925 0.343554705 0.349250257 0.354198068 0.359405875 0.364289731 0.369571865 0.374798656 0.380163223 0.385549992 0.390984416 0.396432400 0.401679814 0.407135844 0.412831485 0.418394566 0.424078137 0.429761708 0.435446739 0.441130310 0.446815312 0.452498913 0.458196729 0.463867486 0.469551086 0.475234658 0.480919749 0.486603230 0.492288262 0.497971833 0.503655374 0.509340405 0.515024006 0.520708978 0.526392579 0.532076180 0.537761152   
 41 0.121168308 0.130589396 0.140725225 0.150783449 0.161045372 0.170645460 0.179357320 0.185647294 0.189969555 0.194317773 0.198507339 0.202637196 0.206747949 0.210395351 0.214499503 0.218289182 0.222172379 0.226076677 0.230119422 0.233886570 0.237517253 0.241284564 0.245004937 0.248807311 0.252979249 0.256829888 0.260800719 0.264403015 0.268267423 0.272300363 0.276180774 0.280159026 0.283850253 0.287660331 0.291505039 0.295407563 0.299266130 0.302787095 0.306231081 0.309785545 0.313021034 0.316687047 0.319958270 0.323061943 0.326031297 0.329222947 0.331900895 0.334854543 0.337622613 0.341740102 0.347427100 0.352367938 0.357564956 0.362436920 0.367702186 0.372909337 0.378250092 0.383609384 0.389012218 0.394424409 0.399632722 0.405043930 0.410688609 0.416196138 0.421818018 0.427439898 0.433063209 0.438685089 0.444308400 0.449930310 0.455566287 0.461175472 0.466797382 0.472419262 0.478042662 0.483664453 0.489287764 0.494909644 0.500531554 0.506154835 0.511776745 0.517400026 0.523021936 0.528643847 0.534267128   
 42 0.120052077 0.129413545 0.139487028 0.149487317 0.159693167 0.169246137 0.177921087 0.184187189 0.188493237 0.192825660 0.197001263 0.201118156 0.205216601 0.208855584 0.212948427 0.216729522 0.220603853 0.224499553 0.228533119 0.232293338 0.235918313 0.239679307 0.243393913 0.247190252 0.251354009 0.255198807 0.259163201 0.262761563 0.266620547 0.270647138 0.274522275 0.278494775 0.282181978 0.285987377 0.289827198 0.293724477 0.297578037 0.301095784 0.304536849 0.308087617 0.311320961 0.314982325 0.318250716 0.321352214 0.324319750 0.327508032 0.330184937 0.333135664 0.335901320 0.340014488 0.345692903 0.350626588 0.355812639 0.360672534 0.365920871 0.371108174 0.376425087 0.381756783 0.387127966 0.392504305 0.397673368 0.403039664 0.408633262 0.414085180 0.419645250 0.425205320 0.430766821 0.436326891 0.441888362 0.447448462 0.453022480 0.458570004 0.464130104 0.469690174 0.475251734 0.480811715 0.486373186 0.491933286 0.497493327 0.503054857 0.508614898 0.514176369 0.519736469 0.525296569 0.530858040   
 43 0.118987471 0.128291756 0.138305441 0.148250133 0.158402190 0.167909920 0.176549360 0.182792500 0.187082961 0.191400200 0.195562363 0.199666753 0.203753352 0.207384229 0.211466193 0.215239018 0.219104841 0.222992241 0.227016956 0.230770484 0.234389976 0.238144860 0.241853923 0.245644420 0.249800324 0.253639430 0.257597685 0.261192203 0.265045971 0.269066453 0.272936493 0.276903421 0.280586749 0.284387589 0.288222671 0.292114884 0.295963556 0.299478143 0.302916348 0.306463480 0.309694648 0.313351423 0.316616982 0.319716245 0.322681844 0.325866759 0.328542471 0.331490219 0.334253341 0.338362008 0.344031662 0.348957837 0.354132712 0.358980209 0.364211351 0.369378597 0.374671459 0.379975379 0.385314733 0.390655041 0.395784616 0.401105821 0.406648248 0.412044346 0.417542458 0.423040569 0.428540081 0.434038192 0.439537704 0.445035845 0.450547725 0.456033438 0.461531579 0.467029691 0.472529292 0.478027284 0.483526826 0.489024937 0.494523048 0.500022590 0.505520701 0.511020184 0.516518295 0.522016406 0.527515888   
 44 0.117968164 0.127217263 0.137173221 0.147064209 0.157164261 0.166628197 0.175233155 0.181453958 0.185729250 0.190031722 0.194180772 0.198272988 0.202348039 0.205970928 0.210042268 0.213806957 0.217664421 0.221543685 0.225559741 0.229306683 0.232920706 0.236669570 0.240373135 0.244157881 0.248306066 0.252139568 0.256091714 0.259682417 0.263530970 0.267545432 0.271410406 0.275371790 0.279051185 0.282847494 0.286677808 0.290564954 0.294408768 0.297920138 0.301355362 0.304898798 0.308127671 0.311779767 0.315042406 0.318139255 0.321102798 0.324284166 0.326958477 0.329903066 0.332663476 0.336767316 0.342427820 0.347346067 0.352509320 0.357343972 0.362557590 0.367704421 0.372972906 0.378248781 0.383555979 0.388860017 0.393949896 0.399225742 0.404716760 0.410056859 0.415492833 0.420928806 0.426366180 0.431802154 0.437239498 0.442675501 0.448125094 0.453548789 0.458984792 0.464420795 0.469858229 0.475294083 0.480731457 0.486167431 0.491603404 0.497040778 0.502476752 0.507914066 0.513350070 0.518786073 0.524223387   
 45 0.116987988 0.126183465 0.136083320 0.145922020 0.155971423 0.165392563 0.173963711 0.180162519 0.184422910 0.188710853 0.192846969 0.196927145 0.200990751 0.204605669 0.208666474 0.212423027 0.216272131 0.220143244 0.224150643 0.227890953 0.231499434 0.235242188 0.238940164 0.242719069 0.246859491 0.250687301 0.254633278 0.258219987 0.262063205 0.266071558 0.269931346 0.273887098 0.277562439 0.281354040 0.285179496 0.289061427 0.292900205 0.296408117 0.299840152 0.303379714 0.306606084 0.310253322 0.313512772 0.316606939 0.319568127 0.322745770 0.325418323 0.328359514 0.331116915 0.335215539 0.340866387 0.345776081 0.350927174 0.355748445 0.360944062 0.366070032 0.371313721 0.376561135 0.381835848 0.387103260 0.392153054 0.397383273 0.402822673 0.408106506 0.413480133 0.418853760 0.424228758 0.429602385 0.434977382 0.440351039 0.445738137 0.451099634 0.456473291 0.461846918 0.467221975 0.472595513 0.477970541 0.483344138 0.488717794 0.494092792 0.499466419 0.504841387 0.510215044 0.515588701 0.520963669   
 46 0.116041027 0.125184029 0.135028973 0.144816384 0.154816002 0.164194971 0.172732607 0.178909540 0.183155090 0.187428549 0.191551745 0.195619851 0.199671969 0.203278750 0.207328916 0.211077198 0.214917794 0.218780622 0.222779229 0.226512685 0.230115399 0.233851835 0.237543970 0.241316810 0.245449290 0.249271199 0.253210723 0.256793171 0.260630816 0.264632821 0.268487155 0.272437036 0.276107997 0.279894590 0.283714890 0.287591338 0.291424781 0.294928968 0.298357487 0.301892817 0.305116296 0.308758408 0.312014341 0.315105498 0.318063945 0.321237504 0.323907942 0.326845348 0.329599410 0.333692253 0.339332789 0.344233245 0.349371523 0.354178756 0.359355778 0.364460319 0.369678706 0.374897182 0.380138934 0.385369301 0.390378594 0.395562798 0.400950283 0.406177551 0.411488563 0.416799575 0.422111958 0.427422971 0.432735324 0.438046366 0.443370670 0.448669702 0.453980744 0.459291756 0.464604199 0.469915122 0.475227505 0.480538517 0.485849530 0.491161883 0.496472895 0.501785278 0.507096291 0.512407303 0.517719626   
 47 0.115121536 0.124212809 0.134003565 0.143740281 0.153690621 0.163027614 0.171531677 0.177686602 0.181917205 0.186176062 0.190286174 0.194342017 0.198382452 0.201980814 0.206020117 0.209759817 0.213591620 0.217445850 0.221435353 0.225161642 0.228758201 0.232487947 0.236173913 0.239940286 0.244064510 0.247880101 0.251812845 0.255390614 0.259222299 0.263217568 0.267066061 0.271009624 0.274675786 0.278457016 0.282271713 0.286142260 0.289969981 0.293469965 0.296894521 0.300425202 0.303645343 0.307281911 0.310533881 0.313621551 0.316576838 0.319745868 0.322413713 0.325346947 0.328097165 0.332183599 0.337812990 0.342703402 0.347828120 0.352620542 0.357778281 0.362860709 0.368053168 0.373242080 0.378450364 0.383643180 0.388611525 0.393749326 0.399084449 0.404254824 0.409502953 0.414751083 0.420000553 0.425248682 0.430498123 0.435746282 0.441007584 0.446243882 0.451492041 0.456740171 0.461989701 0.467237741 0.472487211 0.477735341 0.482983470 0.488232970 0.493481070 0.498730540 0.503978670 0.509226799 0.514476240   
 48 0.114223972 0.123263881 0.133000791 0.142686978 0.152588069 0.161882937 0.170353085 0.176485568 0.180700988 0.184944957 0.189041689 0.193084940 0.197113305 0.200702831 0.204730883 0.208461568 0.212284148 0.216129333 0.220109314 0.223827928 0.227417856 0.231140450 0.234819710 0.238579139 0.242694601 0.246503353 0.250428826 0.254001379 0.257826567 0.261814564 0.265656650 0.269593418 0.273254216 0.277029514 0.280838102 0.284702212 0.288523644 0.292018890 0.295438915 0.298964411 0.302180648 0.305811107 0.309058577 0.312142223 0.315093786 0.318257779 0.320922554 0.323851049 0.326596946 0.330676228 0.336293519 0.341172904 0.346283138 0.351059943 0.356197536 0.361257136 0.366422921 0.371581644 0.376755804 0.381910473 0.386837333 0.391928226 0.397210658 0.402323753 0.407508671 0.412693590 0.417879850 0.423064768 0.428250968 0.433435917 0.438633859 0.443807065 0.448992014 0.454176933 0.459363252 0.464548081 0.469734311 0.474919230 0.480104148 0.485290408 0.490475327 0.495661557 0.500846505 0.506031394 0.511217654   
 49 0.113342978 0.122331515 0.132014528 0.141649947 0.151501477 0.160753697 0.169189185 0.175298676 0.179498464 0.183727130 0.187809989 0.191840157 0.195855960 0.199436098 0.203452364 0.207173482 0.210986272 0.214821830 0.218791693 0.222502038 0.226084709 0.229799524 0.233471468 0.237223312 0.241329402 0.245130688 0.249048203 0.252614856 0.256432921 0.260412991 0.264248043 0.268177301 0.271832108 0.275600791 0.279402584 0.283259571 0.287074089 0.290563911 0.293978781 0.297498375 0.300710112 0.304333776 0.307576120 0.310655117 0.313602358 0.316760659 0.319421768 0.322344929 0.325085938 0.329157203 0.334761262 0.339628607 0.344723374 0.349483609 0.354600161 0.359636039 0.364774346 0.369902074 0.375041425 0.380157292 0.385042101 0.390085608 0.395314753 0.400370181 0.405491531 0.410612881 0.415735543 0.420856893 0.425979525 0.431100905 0.436235100 0.441344887 0.446466267 0.451587617 0.456710368 0.461831599 0.466954291 0.472075641 0.477196991 0.482319653 0.487441003 0.492563635 0.497685015 0.502806365 0.507929027   
 50 0.112473421 0.121410221 0.131038874 0.140622973 0.150424212 0.159632906 0.168032750 0.174118385 0.178301990 0.182514742 0.186583117 0.190599576 0.194602162 0.198172256 0.202176064 0.205886930 0.209689215 0.213514447 0.217473477 0.221174836 0.224749535 0.228455797 0.232119679 0.235863179 0.239959121 0.243752167 0.247660965 0.251221001 0.255031109 0.259002477 0.262829691 0.266750693 0.270398706 0.274159998 0.277954191 0.281803310 0.285610050 0.289093703 0.292502612 0.296015620 0.299222082 0.302838236 0.306074679 0.309148312 0.312090516 0.315242440 0.317899197 0.320816368 0.323551834 0.327614129 0.333203733 0.338057876 0.343136042 0.347878635 0.352973193 0.357984394 0.363094300 0.368190199 0.373293936 0.378370285 0.383212388 0.388207912 0.393383294 0.398380607 0.403438032 0.408495456 0.413554192 0.418611616 0.423670292 0.428727746 0.433797866 0.438843876 0.443901330 0.448958755 0.454017520 0.459074855 0.464133590 0.469191015 0.474248439 0.479307175 0.484364569 0.489423275 0.494480729 0.499538153 0.504596829   
 51 0.111610353 0.120494716 0.130068198 0.139600009 0.149349898 0.158513859 0.166876748 0.172937497 0.177104190 0.181300297 0.185353443 0.189355418 0.193344012 0.196903273 0.200893834 0.204593629 0.208384588 0.212198660 0.216145992 0.219837517 0.223403379 0.227100253 0.230755195 0.234489515 0.238574386 0.242358327 0.246257499 0.249809995 0.253611296 0.257573038 0.261391521 0.265303314 0.268943638 0.272696644 0.276482373 0.280322641 0.284120768 0.287597388 0.290999502 0.294505030 0.297705352 0.301313162 0.304542869 0.307610363 0.310546756 0.313691527 0.316343188 0.319253623 0.321982831 0.326035112 0.331608862 0.336448580 0.341508925 0.346232772 0.351304173 0.356289655 0.361370176 0.366433382 0.371500582 0.376536667 0.381335378 0.386282235 0.391403288 0.396342039 0.401335090 0.406328142 0.411322474 0.416315526 0.421309829 0.426302910 0.431308478 0.436290264 0.441283345 0.446276397 0.451270789 0.456263751 0.461258084 0.466251135 0.471244186 0.476238519 0.481231570 0.486225873 0.491218954 0.496212006 0.501206338   
