P,urn:nasa:pds:ch1_m3:data:m3g20081223t115111_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081223t122235_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081223t214212_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081223t221351_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081224t132911_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081224t140005_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081224t232011_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081224t235121_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081225t071311_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081225t074420_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081225t130812_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081225t133906_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081225t225911_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081225t233020_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081226t065211_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081226t072335_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081226t073624_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081226t144510_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081226t151634_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081227t003711_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081227t010750_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081227t083011_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081227t090105_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081227t142511_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081227t145550_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081228t001511_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081228t004635_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081228t080811_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081228t083935_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081228t160110_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081228t163233_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081229t015311_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081229t022350_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081229t094611_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081229t101650_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081229t173911_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081229t180950_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081230t013311_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081230t020405_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081230t112409_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081230t115533_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081230t171909_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081230t175018_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081231t031109_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081231t034148_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081231t110209_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081231t113333_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081231t190009_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081231t192648_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090101t025309_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090101t032003_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090101t033819_l0::1.0
